id,tag
1229,Retail
1226,Fintech
1226,Marketplace
1226,AI
1225,Fintech
1224,SaaS
1224,B2B
1213,Education
1213,Edtech
1210,Sports Tech
1210,Ticketing
1206,Logistics
1206,Enterprise Software
1202,Fintech
1202,Retail
1201,Solar Power
1201,Climate
1201,Renewable Energy
1200,SaaS
1200,Consumer
1200,Media
1200,E-commerce
1200,Retail
1188,Marketplace
1188,Healthcare
1188,Enterprise Software
1187,SaaS
1187,Customer Success
1187,Sales Enablement
1184,Marketplace
1184,B2B
1184,Healthcare
1184,E-commerce
1184,Enterprise Software
1183,Cryptography
1183,Privacy
1181,Climate
1431,Real Estate
1431,Housing
1431,Proptech
1341,India
1289,Productivity
1289,Email
1288,Artificial Intelligence
1288,Sales
1288,Automation
1285,Machine Learning
1285,Computer Vision
1247,Machine Learning
1247,E-Commerce
1247,Personalization
1245,Education
1244,Delivery
1244,Logistics
1241,Creator Economy
1237,Artificial Intelligence
1237,IoT
1234,Privacy
1230,IoT
1230,Customer Support
1230,Home Automation
1222,DevOps
1221,Drones
1221,Computer Vision
1221,AI
1211,Civic Tech
1211,GovTech
1182,GovTech
1501,Hardware
1501,Automotive
1437,VR Health
1437,Entertainment
1437,Airlines
1432,Real Estate
1432,API
1304,Aerospace
1303,Fintech
1301,Team Collaboration
1301,Video
1301,Enterprise
1283,Marketplace
1283,Cryptocurrency
1282,Hard Tech
1282,Nanosensors
1280,Education
1280,Analytics
1279,E-commerce
1278,API
1273,Autonomous Trucking
1268,Augmented Reality
1267,Marketplace
1250,Artificial Intelligence
1250,Mental Health Tech
1248,Marketplace
1248,Healthcare
1242,Social Media
1242,Video
1240,Autonomous Delivery
1240,Robotics
1238,NLP
1238,Emerging Markets
1236,Hard Tech
1236,Hardware
1236,Health Tech
1236,Medical Devices
1235,Healthcare
1235,Genomics
1235,Nanotechnology
1231,Advertising
1228,Marketplace
1228,Food & Beverage
1227,Marketplace
1227,Social
1227,Fashion
1223,Cybersecurity
1223,Enterprise
1220,Artificial Intelligence
1220,Fintech
1218,Smart Home Assistants
1209,Health Tech
1209,Workflow Automation
1208,Artificial Intelligence
1208,Grocery
1208,Delivery
1203,Fintech
1203,Payments
1191,Health Tech
1191,Healthcare IT
1189,Cloud Computing
1186,Grocery
1185,Hardware
1185,Construction
1180,E-Commerce
1556,Fintech
1480,Marketplace
1480,Consumer Health Services
1480,Health Tech
1480,Digital Health
1480,Healthcare
1543,Marketplace
1543,Retail
1451,HR Tech
1581,Biotech
1581,Genomics
1575,Nonprofit
1575,Legal
1573,Fintech
1573,Payroll
1564,Developer Tools
1560,Artificial Intelligence
1560,Biotech
1560,Genomics
1560,Nanotechnology
1557,Computer Vision
1557,Entertainment
1555,Education
1555,Nonprofit
1555,India
1555,Data Science
1554,Fintech
1554,Health Tech
1554,HR Tech
1552,Nonprofit
1551,Gene Therapy
1551,Microfluidics
1551,Cell Therapy
1541,SaaS
1541,IoT
1541,B2B
1540,Fintech
1535,Hardware
1535,Crypto / Web3
1535,Telecommunications
1532,Medical Devices
1532,Diagnostics
1530,Artificial Intelligence
1530,Developer Tools
1530,SaaS
1530,B2B
1528,Artificial Intelligence
1528,Neurotechnology
1527,Fintech
1524,Hardware
1524,3D Printing
1524,Manufacturing
1523,Real Estate
1522,Fintech
1521,Security
1520,Health Tech
1520,Digital Health
1520,Healthcare
1520,Health Insurance
1519,Marketplace
1519,Home Services
1517,Fintech
1517,SaaS
1517,B2B
1517,Compliance
1517,HR Tech
1515,Developer Tools
1515,DevSecOps
1515,SaaS
1515,B2B
1513,Manufacturing
1513,Climate
1513,ClimateTech
1513,Biotechnology
1513,Industrial
1512,Fintech
1512,B2B
1510,Marketing
1510,Email
1509,Artificial Intelligence
1509,Health Tech
1507,Crypto / Web3
1506,Payments
1506,B2B
1506,Healthcare
1503,Banking as a Service
1503,Fintech
1503,Microinsurance
1502,Civic Tech
1502,GovTech
1500,Airplanes
1500,Climate
1498,Artificial Intelligence
1498,Machine Learning
1498,Computer Vision
1498,API
1496,Health Tech
1496,Healthcare
1496,Social Network
1490,Marketplace
1490,Workflow Automation
1488,Fintech
1488,GovTech
1488,Transportation
1487,Computer Vision
1487,Security
1487,AI
1484,Artificial Intelligence
1484,Generative AI
1484,NLP
1482,Banking as a Service
1482,Fintech
1482,B2B
1475,E-commerce
1475,Food Tech
1472,Subscriptions
1472,Creator Economy
1468,Alternative Battery Tech
1468,Medical Devices
1468,Climate
1464,Fintech
1464,Insurance
1464,Investing
1463,Real Estate
1463,Proptech
1462,Education
1462,Marketplace
1462,eLearning
1462,Recruiting
1462,Remote Work
1461,Artificial Intelligence
1461,Consumer Health Services
1461,Consumer
1461,Healthcare
1461,Telemedicine
1458,Mental Health Tech
1458,Consumer Health Services
1458,Healthcare
1455,Mental Health Tech
1455,Sleep Tech
1455,Consumer Health Services
1455,Health Tech
1455,Digital Health
1450,SaaS
1450,B2B
1450,Recruiting
1448,Hard Tech
1448,Hardware
1448,IoT
1444,Machine Learning
1444,Marketplace
1444,Analytics
1444,Agriculture
1443,Artificial Intelligence
1443,Education
1442,Telecommunications
1438,Artificial Intelligence
1438,Analytics
1563,Artificial Intelligence
1563,NLP
1559,Video
1549,Education
1539,Crowdsourcing
1536,Big Data
1536,Cloud Computing
1529,E-Commerce
1529,International
1526,Marketplace
1526,B2B
1525,Social Media
1525,Media
1525,Podcasts
1516,Artificial Intelligence
1514,Marketplace
1514,E-Commerce
1511,Grocery
1511,Consumer
1511,Delivery
1511,E-commerce
1505,SaaS
1505,B2B
1489,Artificial Intelligence
1489,Fintech
1489,Finance
1486,Developer Tools
1486,DevSecOps
1479,Augmented Reality
1479,Music
1478,Automotive
1466,API
1459,Marketplace
1457,Autonomous Delivery
1457,Drones
1456,Robotic Process Automation
1456,Logistics
1456,NLP
1454,Investing
1452,Autonomous Trucking
1452,Self-Driving Vehicles
1446,Artificial Intelligence
1446,SaaS
1446,B2B
1441,Healthcare
1441,Chatbots
1553,Nonprofit
1550,SaaS
1547,Productivity
1547,Enterprise
1542,Supply Chain
1542,Procurement
1542,China
1538,Medical Devices
1538,3D Printing
1538,Manufacturing
1534,Artificial Intelligence
1534,Customer Service
1533,SaaS
1518,AIOps
1518,Machine Learning
1518,SaaS
1508,Fintech
1508,Payments
1508,Remittances
1504,IoT
1504,Nanotechnology
1497,Hardware
1497,Retail
1495,Sports Tech
1493,Marketplace
1493,Delivery
1493,Logistics
1492,SaaS
1492,Messaging
1492,Calendar
1492,SMB
1491,Biotech
1491,Digital Health
1491,Telemedicine
1485,Medical Devices
1483,Machine Learning
1483,Biometrics
1483,AI
1481,Food Tech
1477,Scheduling
1477,Transportation
1476,Food & Beverage
1474,Community
1474,Social
1471,Insurance
1471,Infrastructure
1467,E-Commerce
1467,Video
1467,Marketing
1465,Health Tech
1465,India
1460,Hardware
1460,Sports Tech
1453,Artificial Intelligence
1453,Investing
1449,Messaging
1447,Food Service Robots & Machines
1447,Hardware
1447,IoT
1445,Machine Learning
1445,IoT
1445,Agriculture
1440,Smart Home Assistants
1440,Real Estate
1439,Logistics
1439,Supply Chain
1616,Hardware
1616,Machine Learning
1616,SaaS
1688,Fertility Tech
1688,Consumer Health Services
1688,Women's Health
1713,Payments
1713,India
1705,SaaS
1705,B2B
1705,Recruiting
1705,HR Tech
1703,Artificial Intelligence
1703,Productivity
1703,Automation
1702,SaaS
1702,B2B
1702,AI
1700,Artificial Intelligence
1700,Marketplace
1700,Recruiting
1696,Anti-Aging
1694,SaaS
1694,B2B
1694,Recruiting
1693,SaaS
1693,GovTech
1692,Fintech
1692,Payments
1690,Fintech
1690,Insurance
1687,Artificial Intelligence
1687,Deep Learning
1687,Developer Tools
1684,Hardware
1684,Radar
1684,Automotive
1682,SaaS
1682,B2B
1680,Artificial Intelligence
1680,Robotics
1677,Dating
1677,Social Network
1673,CRM
1671,Machine Learning
1671,Data Engineering
1671,AI
1665,Drug discovery
1665,Oncology
1664,Space Exploration
1664,Satellites
1664,Rocketry
1663,Artificial Intelligence
1663,Deep Learning
1663,Generative AI
1663,Entertainment
1662,Smart Clothing
1662,Sustainable Fashion
1658,Logistics
1658,E-commerce
1658,Supply Chain
1652,Finance
1652,India
1652,Investing
1651,Energy Storage
1651,Hard Tech
1651,Hardware
1651,Climate
1651,Energy
1647,Banking as a Service
1647,Fintech
1646,B2B
1645,Airplanes
1645,Climate
1645,Agriculture
1645,Transportation
1645,Electric Vehicles
1643,Food Tech
1643,Agriculture
1641,Digital Health
1641,AI
1639,Food Service Robots & Machines
1639,Ghost Kitchens
1639,Delivery
1638,Hardware
1638,Machine Learning
1638,Consumer Health Services
1636,Real Estate
1635,Consumer Health Services
1630,Next-gen Network Security
1630,Security
1630,Insurance
1630,Cyber Insurance
1629,Banking as a Service
1629,Fintech
1621,Energy Storage
1621,Hard Tech
1621,Climate
1619,Fertility Tech
1619,Health Tech
1618,Consumer Health Services
1618,Dating
1615,Marketplace
1611,Fintech
1611,Insurance
1610,Artificial Intelligence
1610,Machine Learning
1610,Health Tech
1610,Diagnostics
1609,Education
1609,Machine Learning
1609,SaaS
1608,SaaS
1608,Construction
1608,Proptech
1604,Education
1604,Careers
1603,Retail Tech
1603,Retail
1603,AI
1602,GovTech
1602,Construction
1602,B2B
1600,Healthcare
1599,Video
1599,Social
1598,Health Tech
1598,Digital Health
1598,Healthcare
1598,API
1596,Supply Chain
1596,Agriculture
1595,E-commerce
1594,Education
1594,Fintech
1593,Construction
1587,Artificial Intelligence
1587,Proptech
1586,Sustainability
1586,Climate
1586,Food Tech
1586,ClimateTech
1584,Fintech
1584,B2B
1583,Air Taxis
1583,Computer Vision
1583,AI
1583,ML
1580,Fintech
1580,Payments
1580,Neobank
1576,Fintech
1576,Insurance
1109,Diagnostics
1109,Genomics
1715,Developer Tools
1714,Fintech
1714,Crypto / Web3
1697,Marketplace
1697,Manufacturing
1695,Documents
1695,SaaS
1695,B2B
1691,Security
1689,Artificial Intelligence
1678,Machine Learning
1678,Recruiting
1675,AI Assistant
1674,Education
1674,eLearning
1670,Fintech
1670,Payments
1670,India
1668,Fintech
1666,Artificial Intelligence
1666,SaaS
1666,Customer Service
1657,Fintech
1656,Consumer
1656,Gaming
1656,Chat
1648,Blockchain
1648,Insurance
1644,Analytics
1644,Video
1644,Personalization
1633,Artificial Intelligence
1633,SaaS
1633,NLP
1632,Scheduling
1631,Social Media
1626,Developer Tools
1626,Augmented Reality
1626,Gaming
1625,Travel
1625,Logistics
1625,Operations
1620,SaaS
1617,Education
1617,eLearning
1601,Marketplace
1601,Insurance
1597,Marketplace
1592,Marketplace
1592,Delivery
1592,Furniture
1591,Consumer
1591,Media
1591,Subscriptions
1588,Diagnostics
1588,Automotive
1582,Recruiting
1578,SaaS
1578,GovTech
1712,Marketplace
1712,India
1712,Transportation
1704,Marketplace
1704,India
1701,Marketplace
1698,Generative AI
1698,Hardware
1698,Housing
1686,Genomics
1686,Oncology
1685,Social
1683,Marketplace
1683,B2B
1681,Gaming
1681,eSports
1679,Messaging
1679,NLP
1672,Recruiting
1672,India
1669,Assistive Tech
1669,Augmented Reality
1669,IoT
1667,Sustainability
1667,Renewable Energy
1661,Fashion
1659,Agriculture
1655,Microfluidics
1655,Nanosensors
1655,COVID-19
1653,Entertainment
1653,Music
1649,SaaS
1649,B2B
1649,Social Media
1640,GovTech
1640,Health Tech
1637,Marketing
1637,Email
1634,Digital Health
1634,Healthcare
1628,Marketplace
1628,Social Media
1628,E-commerce
1627,Artificial Intelligence
1627,Healthcare
1624,Artificial Intelligence
1624,Ridesharing
1624,Automation
1623,Video
1622,Marketplace
1613,Remote
1613,Customer Service
1606,Gaming
1606,Social
1605,Gaming
1585,Solar Power
1585,Climate
1579,Drones
1793,DevSecOps
1793,B2B
1793,Security
1743,Robotics
1743,Agriculture
1839,India
1839,Investing
1654,Fintech
1654,Insurance
1882,Marketplace
1882,E-commerce
1879,Developer Tools
1879,Collaboration
1878,Machine Learning
1877,Oncology
1876,Fintech
1876,SaaS
1875,Robotics
1875,Drones
1875,Climate
1872,Marketplace
1872,Consumer
1872,E-commerce
1871,Artificial Intelligence
1869,Fintech
1869,SaaS
1869,Payroll
1868,Education
1868,Fintech
1867,SaaS
1866,Hardware
1866,Medical Devices
1863,Cloud Workload Protection
1863,Security
1861,Nonprofit
1860,Nonprofit
1860,LegalTech
1860,Health & Wellness
1860,Trust & Safety
1860,Diversity & Inclusion
1859,SaaS
1859,Customer Service
1859,AI
1856,Cellular Agriculture
1856,Biotech
1849,Synthetic Biology
1849,Health & Wellness
1849,Food & Beverage
1847,Robotics
1847,Health Tech
1847,Medical Devices
1847,3D Printing
1844,Marketplace
1844,Crypto / Web3
1844,NFT
1842,Augmented Reality
1842,Robotic Surgery
1842,Medical Devices
1840,Health Tech
1840,Digital Health
1840,AI
1838,Workflow Automation
1838,Enterprise Software
1837,Marketplace
1837,Human Resources
1836,Artificial Intelligence
1836,Generative AI
1836,Hardware
1836,Robotics
1835,Consumer
1835,B2B
1835,Design Tools
1835,Video
1835,Subscriptions
1834,Fintech
1834,SaaS
1834,Payments
1834,B2B
1833,Consumer Health Services
1833,Insurance
1833,Remote Work
1832,Artificial Intelligence
1832,Fintech
1832,Machine Learning
1832,DAO
1829,Healthcare
1828,Marketplace
1826,Speech Recognition
1826,Entertainment
1826,Gaming
1826,NLP
1826,AI
1819,Consumer
1819,E-commerce
1818,Artificial Intelligence
1818,GovTech
1818,B2B
1818,Legal
1815,Gaming
1814,Mental Health Tech
1814,VR Health
1810,Banking as a Service
1810,Fintech
1810,B2B
1810,API
1809,Education
1809,eLearning
1809,Consumer
1808,Design Tools
1805,Marketplace
1805,Sports Tech
1802,Podcasts
1800,Virtual Reality
1798,Fintech
1795,Manufacturing
1795,Supply Chain
1794,AR
1790,SaaS
1790,Collaboration
1790,Design Tools
1790,Enterprise Software
1787,B2B
1787,HR Tech
1787,Diversity & Inclusion
1785,SaaS
1785,B2B
1784,Developer Tools
1784,Design Tools
1783,Beauty
1781,B2B
1781,Compliance
1781,Security
1779,Telehealth
1778,Fintech
1778,Logistics
1778,Supply Chain
1778,Latin America
1777,Medical Devices
1777,Consumer Products
1775,AI-powered Drug Discovery
1775,Machine Learning
1775,Biotech
1773,AI-powered Drug Discovery
1773,COVID-19
1771,Mental Health Tech
1771,Health Tech
1769,Fintech
1769,GovTech
1767,Neurotechnology
1763,Health Tech
1763,Analytics
1760,AI-powered Drug Discovery
1760,Deep Learning
1760,Therapeutics
1757,Biotech
1757,Drug Delivery
1754,Robotics
1754,Construction
1754,3D Printing
1753,Hard Tech
1753,Smart Clothing
1753,Consumer
1753,Manufacturing
1752,Fintech
1752,SaaS
1750,Recruiting
1750,Careers
1749,Fintech
1749,SaaS
1749,Crypto / Web3
1749,Consumer
1748,Documents
1748,SaaS
1748,Collaboration
1747,SaaS
1747,B2B
1747,Messaging
1746,Gene Therapy
1746,Nanomedicine
1746,Drug Delivery
1745,Human Resources
1745,Productivity
1744,Fintech
1744,SaaS
1744,B2B
1744,Operations
1739,Autonomous Trucking
1739,Hard Tech
1739,Machine Learning
1739,SaaS
1736,Marketplace
1736,B2B
1736,E-commerce
1735,Biotech
1735,Climate
1735,Food Tech
1735,Agriculture
1735,ClimateTech
1734,Artificial Intelligence
1734,Generative AI
1734,AI
1734,Conversational AI
1732,SaaS
1732,B2B
1732,E-commerce
1731,Consumer Health Services
1731,Health Tech
1731,Telehealth
1731,Pediatrics
1731,Digital Health
1730,Food Service Robots & Machines
1730,Grocery
1730,Vertical Farming
1729,Deep Learning
1729,Generative AI
1729,Gaming
1729,AI
1728,Marketplace
1728,SaaS
1728,B2B
1727,Crypto / Web3
1727,Security
1725,Artificial Intelligence
1724,Augmented Reality
1724,Virtual Reality
1723,Artificial Intelligence
1723,Machine Learning
1723,Consumer
1723,E-commerce
1721,3D Printed Foods
1721,Biotech
1721,E-commerce
1874,Fintech
1870,Human Resources
1870,Culture
1858,Deep Learning
1858,Indoor Mapping
1858,Machine Learning
1858,Computer Vision
1852,Entertainment
1852,Community
1852,E-commerce
1843,Healthcare
1843,Healthcare IT
1841,Social
1841,Networks
1830,Analytics
1827,Artificial Intelligence
1827,Education
1827,Income Share Agreements
1824,Artificial Intelligence
1824,Fintech
1824,Real Estate
1821,Developer Tools
1821,Education
1821,Cybersecurity
1816,Documents
1816,SaaS
1816,Legal
1807,AI-Enhanced Learning
1807,Education
1807,Machine Learning
1807,Smart Home Assistants
1807,eLearning
1806,Fintech
1806,Consumer
1806,Latin America
1791,Hardware
1791,Lab-on-a-chip
1791,Microfluidics
1789,Fintech
1789,Healthcare
1789,Health Insurance
1789,Insurance
1782,Developer Tools
1782,B2B
1780,Social
1774,Education
1774,Analytics
1766,Developer Tools
1766,SaaS
1766,Collaboration
1766,Open Source
1762,SaaS
1762,Healthcare
1762,Dental
1759,Deep Learning
1759,Health Tech
1759,Medical Devices
1751,Analytics
1741,Marketplace
1741,Enterprise
1726,Gaming
1881,Hardware
1881,Food & Beverage
1864,Crypto / Web3
1857,Artificial Intelligence
1857,Assistive Tech
1855,Crypto / Web3
1854,Subscriptions
1851,Machine Learning
1851,SaaS
1851,B2B
1845,LegalTech
1831,Design Tools
1831,No-code
1825,Logistics
1823,Artificial Intelligence
1823,Deep Learning
1823,Machine Learning
1822,SaaS
1820,Health Tech
1813,B2B
1813,Design Tools
1804,Augmented Reality
1804,Furniture
1801,Developer Tools
1801,Fintech
1801,B2B
1799,Crypto / Web3
1797,Autonomous Trucking
1797,Logistics
1796,Design
1796,Furniture
1792,Community
1792,Messaging
1792,Social
1786,Security
1776,Subscriptions
1772,Sleep Tech
1764,Transportation
1758,Sports Tech
1758,Live
1756,Open Source
1738,Telecommunications
1737,Community
1737,Social
1733,Cannabis
1993,Commercial Space Launch
1993,Solar Power
1993,Space Exploration
1886,Smart Clothing
2037,AI-Enhanced Learning
2037,Artificial Intelligence
2037,Education
2037,Marketplace
2034,Design
2034,AI
2033,Fintech
2033,Marketplace
2032,FinOps
2032,Fintech
2032,Payments
2032,Finance
2032,India
2032,SMB
2031,Biotech
2031,Therapeutics
2030,Real Estate
2030,Housing
2030,Proptech
2030,ClimateTech
2029,Neurotechnology
2029,Biotech
2029,Genomics
2028,Anti-Aging
2028,Gene Therapy
2028,Nanomedicine
2027,Anti-Aging
2027,Biotech
2027,Therapeutics
2026,SaaS
2026,IoT
2026,Productivity
2025,Health Tech
2025,China
2024,Sustainability
2024,Supply Chain
2023,Machine Learning
2023,AI
2022,Fintech
2022,Neobank
2018,Assistive Tech
2018,SaaS
2018,Civic Tech
2017,Artificial Intelligence
2017,Generative AI
2017,Chatbot
2017,Enterprise Software
2017,AI Assistant
2015,AI-powered Drug Discovery
2015,Biotech
2014,SaaS
2014,B2B
2012,Fintech
2011,Crypto / Web3
2009,Logistics
2007,Fintech
2006,Artificial Intelligence
2006,SaaS
2005,Robotics
2005,Analytics
2005,Agriculture
2004,Marketplace
2004,SaaS
2004,Logistics
2003,Digital Health
2003,Healthcare
2001,Machine Learning
1998,SaaS
1998,HR Tech
1995,Real Estate
1995,India
1992,Fintech
1991,SaaS
1990,Construction
1990,Logistics
1989,Grocery
1989,Marketplace
